ID	Year	LocationAbbr	LocationDesc	Class	Topic	Indicator	Response	DataSource	Data_Value_Unit	Data_Value_Type	Data_Value	Data_Value_Footnote_Symbol	Data_Value_Footnote	Low_Confidence_Limit	High_Confidence_Limit	Sample_Size	Stratification	StratificationType	IndicatorId	LocationOrder	ParentStateDisplayOrder	FootnoteType	FootNoteSymbol	FootnoteText	URL	DatasourceAbbr	Agency
2526863	2015	IN	Indiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.4			10.4	12.5	888	Overall	Overall	DIABETE3	17	17						
2530745	2015	IA	Iowa	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.8			8	9.6	756	Overall	Overall	DIABETE3	18	18						
2536016	2015	KS	Kansas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.7			9.3	10.1	2878	Overall	Overall	DIABETE3	19	19						
2540431	2015	KY	Kentucky	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	13.4			12.3	14.6	1471	Overall	Overall	DIABETE3	20	20						
2544419	2015	LA	Louisiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.7			11.6	13.8	800	Overall	Overall	DIABETE3	21	21						
2549368	2015	ME	Maine	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.9			9	10.7	1084	Overall	Overall	DIABETE3	22	22						
2553080	2015	MD	Maryland	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.3			9.4	11.2	1866	Overall	Overall	DIABETE3	23	23						
2557211	2015	MA	Massachusetts	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.9			8.1	9.7	996	Overall	Overall	DIABETE3	24	24						
2561546	2015	MI	Michigan	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.7			10	11.5	1092	Overall	Overall	DIABETE3	25	25						
2566079	2015	MN	Minnesota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.6			7.1	8	1652	Overall	Overall	DIABETE3	26	26						
2570297	2015	MS	Mississippi	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	14.7			13.6	15.9	1159	Overall	Overall	DIABETE3	27	27						
2575060	2015	MO	Missouri	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.5			10.5	12.4	1160	Overall	Overall	DIABETE3	28	28						
2579100	2015	MT	Montana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			7	8.7	653	Overall	Overall	DIABETE3	29	29						
2582719	2015	NE	Nebraska	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.8			8.2	9.4	2066	Overall	Overall	DIABETE3	30	30						
2587917	2015	NV	Nevada	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.7			8.1	11.2	339	Overall	Overall	DIABETE3	31	31						
2592393	2015	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.1			7.4	8.8	839	Overall	Overall	DIABETE3	32	32						
2596103	2015	NJ	New Jersey	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9			8.3	9.7	1317	Overall	Overall	DIABETE3	33	33						
2601021	2015	NM	New Mexico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.5			10.4	12.6	927	Overall	Overall	DIABETE3	34	34						
2605158	2015	NY	New York	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.8			9.1	10.5	1477	Overall	Overall	DIABETE3	35	35						
2609071	2015	NC	North Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.7			9.9	11.5	858	Overall	Overall	DIABETE3	36	36						
2614102	2015	ND	North Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.7			7.8	9.6	569	Overall	Overall	DIABETE3	37	37						
2618177	2015	OH	Ohio	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11			10.3	11.8	1869	Overall	Overall	DIABETE3	38	38						
2622313	2015	OK	Oklahoma	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.7			10.8	12.6	1100	Overall	Overall	DIABETE3	39	39						
2627140	2015	OR	Oregon	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.7			9.7	11.7	667	Overall	Overall	DIABETE3	40	40						
2630933	2015	PA	Pennsylvania	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.4	11.3	722	Overall	Overall	DIABETE3	41	41						
2635388	2015	RI	Rhode Island	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9			8.1	9.9	754	Overall	Overall	DIABETE3	42	42						
2639566	2015	SC	South Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.8			11.1	12.6	1849	Overall	Overall	DIABETE3	43	43						
2643676	2015	SD	South Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.3			8.3	10.4	868	Overall	Overall	DIABETE3	44	44						
2647861	2015	TN	Tennessee	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.7			11.5	13.8	1006	Overall	Overall	DIABETE3	45	45						
2652568	2015	TX	Texas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.4			10.5	12.4	2285	Overall	Overall	DIABETE3	46	46						
2656653	2015	UT	Utah	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7			6.5	7.6	1022	Overall	Overall	DIABETE3	47	47						
2661228	2015	VT	Vermont	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.2			7.5	9	629	Overall	Overall	DIABETE3	48	48						
2665575	2015	VA	Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.5	11.2	1139	Overall	Overall	DIABETE3	49	49						
2669651	2015	WA	Washington	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.9	8.9	1798	Overall	Overall	DIABETE3	50	50						
2673795	2015	WV	West Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	14.5			13.5	15.4	969	Overall	Overall	DIABETE3	51	51						
2679060	2015	WI	Wisconsin	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.5	9.3	683	Overall	Overall	DIABETE3	52	52						
2682700	2015	WY	Wyoming	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.5	9.3	680	Overall	Overall	DIABETE3	53	53						
2686626	2015	GU	Guam	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12			9.7	14.3	194	Overall	Overall	DIABETE3	56	56						
2691974	2015	PR	Puerto Rico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	16.5			15.4	17.6	1095	Overall	Overall	DIABETE3	60	60						
