ID	Year	LocationAbbr	LocationDesc	Class	Topic	Indicator	Response	DataSource	Data_Value_Unit	Data_Value_Type	Data_Value	Data_Value_Footnote_Symbol	Data_Value_Footnote	Low_Confidence_Limit	High_Confidence_Limit	Sample_Size	Stratification	StratificationType	IndicatorId	LocationOrder	ParentStateDisplayOrder	FootnoteType	FootNoteSymbol	FootnoteText	URL	DatasourceAbbr	Agency
1877749	2011	PA	Pennsylvania	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.5			8.8	10.2	1378	Overall	Overall	DIABETE3	41	41						
1880560	2011	RI	Rhode Island	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.6	9.2	683	Overall	Overall	DIABETE3	42	42						
1883566	2011	SC	South Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.1			11.3	12.9	2069	Overall	Overall	DIABETE3	43	43						
1886354	2011	SD	South Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.5			8.4	10.6	1005	Overall	Overall	DIABETE3	44	44						
1889146	2011	TN	Tennessee	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.2			9.7	12.6	943	Overall	Overall	DIABETE3	45	45						
1892190	2011	TX	Texas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.2			9.4	10.9	2062	Overall	Overall	DIABETE3	46	46						
1894937	2011	UT	Utah	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.7			6.2	7.2	1144	Overall	Overall	DIABETE3	47	47						
1897379	2011	VT	Vermont	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.7			6.9	8.4	698	Overall	Overall	DIABETE3	48	48						
1899646	2011	VA	Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.3	11.4	851	Overall	Overall	DIABETE3	49	49						
1902825	2011	WA	Washington	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.9			8.3	9.6	1731	Overall	Overall	DIABETE3	50	50						
1905996	2011	WV	West Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12			11.1	13	762	Overall	Overall	DIABETE3	51	51						
1908343	2011	WI	Wisconsin	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.4	9.3	616	Overall	Overall	DIABETE3	52	52						
1911428	2011	WY	Wyoming	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.2			7.3	9.2	656	Overall	Overall	DIABETE3	53	53						
1913892	2011	GU	Guam	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.9			8.2	11.6	186	Overall	Overall	DIABETE3	56	56						
1916955	2011	PR	Puerto Rico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	13.5			12.6	14.4	1191	Overall	Overall	DIABETE3	60	60						
