ID	Year	LocationAbbr	LocationDesc	Class	Topic	Indicator	Response	DataSource	Data_Value_Unit	Data_Value_Type	Data_Value	Data_Value_Footnote_Symbol	Data_Value_Footnote	Low_Confidence_Limit	High_Confidence_Limit	Sample_Size	Stratification	StratificationType	IndicatorId	LocationOrder	ParentStateDisplayOrder	FootnoteType	FootNoteSymbol	FootnoteText	URL	DatasourceAbbr	Agency
22937	2010	FL	Florida	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.8	11.1	5270	Overall	Overall	DIABETE2	12	12						
25284	2010	GA	Georgia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.7			8.8	10.6	832	Overall	Overall	DIABETE2	13	13						
30039	2010	HI	Hawaii	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3			7.4	9.1	712	Overall	Overall	DIABETE2	14	14						
32207	2010	ID	Idaho	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			7.2	8.7	812	Overall	Overall	DIABETE2	15	15						
34385	2010	IL	Illinois	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.7			7.8	9.7	643	Overall	Overall	DIABETE2	16	16						
37198	2010	IN	Indiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.8			9	10.6	1419	Overall	Overall	DIABETE2	17	17						
40008	2010	IA	Iowa	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.5			6.8	8.3	673	Overall	Overall	DIABETE2	18	18						
42296	2010	KS	Kansas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.8	9.1	1067	Overall	Overall	DIABETE2	19	19						
45082	2010	KY	Kentucky	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10			9.2	10.9	1254	Overall	Overall	DIABETE2	20	20						
46471	2010	LA	Louisiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.3			9.5	11.1	1058	Overall	Overall	DIABETE2	21	21						
49894	2010	ME	Maine	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.7			8	9.3	958	Overall	Overall	DIABETE2	22	22						
51586	2010	MD	Maryland	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.3			8.5	10.1	1123	Overall	Overall	DIABETE2	23	23						
54141	2010	MA	Massachusetts	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.4			6.9	8	1955	Overall	Overall	DIABETE2	24	24						
57028	2010	MI	Michigan	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.1			9.4	10.9	1312	Overall	Overall	DIABETE2	25	25						
59906	2010	MN	Minnesota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.7			5.9	7.5	846	Overall	Overall	DIABETE2	26	26						
61369	2010	MS	Mississippi	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.4			11.4	13.3	1435	Overall	Overall	DIABETE2	27	27						
64767	2010	MO	Missouri	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.4			8.4	10.4	769	Overall	Overall	DIABETE2	28	28						
66378	2010	MT	Montana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7			6.2	7.8	732	Overall	Overall	DIABETE2	29	29						
69339	2010	NE	Nebraska	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.7			7	8.3	1850	Overall	Overall	DIABETE2	30	30						
71604	2010	NV	Nevada	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.5			7.2	9.8	414	Overall	Overall	DIABETE2	31	31						
73555	2010	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			7.1	8.7	664	Overall	Overall	DIABETE2	32	32						
76477	2010	NJ	New Jersey	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.2			8.5	9.8	1399	Overall	Overall	DIABETE2	33	33						
79054	2010	NM	New Mexico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.5			7.7	9.2	871	Overall	Overall	DIABETE2	34	34						
81706	2010	NY	New York	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.9			8.2	9.5	1048	Overall	Overall	DIABETE2	35	35						
83669	2010	NC	North Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.8			9.1	10.4	1708	Overall	Overall	DIABETE2	36	36						
86772	2010	ND	North Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.4			6.6	8.2	485	Overall	Overall	DIABETE2	37	37						
88379	2010	OH	Ohio	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.1			9.3	10.9	1375	Overall	Overall	DIABETE2	38	38						
91574	2010	OK	Oklahoma	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.7	11.2	1113	Overall	Overall	DIABETE2	39	39						
94043	2010	OR	Oregon	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.2			6.4	7.9	571	Overall	Overall	DIABETE2	40	40						
95952	2010	PA	Pennsylvania	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.3			9.6	11	1522	Overall	Overall	DIABETE2	41	41						
100795	2010	RI	Rhode Island	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.8			7.1	8.6	733	Overall	Overall	DIABETE2	42	42						
103517	2010	SC	South Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.7			9.7	11.6	1554	Overall	Overall	DIABETE2	43	43						
105250	2010	SD	South Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.9			6.2	7.6	789	Overall	Overall	DIABETE2	44	44						
108217	2010	TN	Tennessee	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.3			10.2	12.4	872	Overall	Overall	DIABETE2	45	45						
110953	2010	TX	Texas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.7			9	10.4	2739	Overall	Overall	DIABETE2	46	46						
112294	2010	UT	Utah	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.5			5.9	7	962	Overall	Overall	DIABETE2	47	47						
115176	2010	VT	Vermont	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.8			6.2	7.4	641	Overall	Overall	DIABETE2	48	48						
120620	2010	VA	Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.7			7.7	9.7	705	Overall	Overall	DIABETE2	49	49						
122835	2010	WA	Washington	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.6			7.2	8.1	2281	Overall	Overall	DIABETE2	50	50						
125137	2010	WV	West Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.7			10.7	12.7	690	Overall	Overall	DIABETE2	51	51						
127979	2010	WI	Wisconsin	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.1			6.3	8	564	Overall	Overall	DIABETE2	52	52						
130171	2010	WY	Wyoming	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.2			6.5	7.9	624	Overall	Overall	DIABETE2	53	53						
27958	2010	GU	Guam	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11			8.6	13.4	108	Overall	Overall	DIABETE2	56	56						
98581	2010	PR	Puerto Rico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.8			11.6	14	729	Overall	Overall	DIABETE2	60	60						
117633	2010	VI	Virgin Islands	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.1			7.6	10.6	239	Overall	Overall	DIABETE2	62	62						
