"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"2277836";"2014";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"10.6";"14.4";"393";"$15,000-$24,999";"Household Income";"DIABETE3";"5";"5";"";"";"";"";"";""
"2277840";"2014";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"9.8";"15.1";"224";"$25,000-$34,999";"Household Income";"DIABETE3";"5";"5";"";"";"";"";"";""
"2277844";"2014";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.6";"";"";"7.9";"11.3";"267";"$35,000-$49,999";"Household Income";"DIABETE3";"5";"5";"";"";"";"";"";""
"2277848";"2014";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.9";"";"";"6.0";"7.8";"497";"$50,000+";"Household Income";"DIABETE3";"5";"5";"";"";"";"";"";""
"2282126";"2014";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.8";"";"";"13.5";"22.0";"177";"Less than $15,000";"Household Income";"DIABETE3";"6";"6";"";"";"";"";"";""
"2282130";"2014";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.8";"";"";"10.9";"16.8";"208";"$15,000-$24,999";"Household Income";"DIABETE3";"6";"6";"";"";"";"";"";""
"2282134";"2014";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"8.4";"14.7";"102";"$25,000-$34,999";"Household Income";"DIABETE3";"6";"6";"";"";"";"";"";""
"2282138";"2014";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.8";"";"";"11.1";"18.4";"120";"$35,000-$49,999";"Household Income";"DIABETE3";"6";"6";"";"";"";"";"";""
"2282142";"2014";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.4";"";"";"7.6";"11.2";"182";"$50,000+";"Household Income";"DIABETE3";"6";"6";"";"";"";"";"";""
"2286127";"2014";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.1";"";"";"12.8";"17.4";"219";"Less than $15,000";"Household Income";"DIABETE3";"7";"7";"";"";"";"";"";""
"2286131";"2014";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.7";"";"";"11.1";"16.3";"162";"$15,000-$24,999";"Household Income";"DIABETE3";"7";"7";"";"";"";"";"";""
"2286135";"2014";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.1";"";"";"7.4";"12.8";"75";"$25,000-$34,999";"Household Income";"DIABETE3";"7";"7";"";"";"";"";"";""
"2286139";"2014";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.7";"";"";"6.6";"10.9";"90";"$35,000-$49,999";"Household Income";"DIABETE3";"7";"7";"";"";"";"";"";""
"2285443";"2014";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"6.8";"9.0";"298";"$50,000+";"Household Income";"DIABETE3";"7";"7";"";"";"";"";"";""
"2289048";"2014";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"9.2";"13.9";"152";"Less than $15,000";"Household Income";"DIABETE3";"8";"8";"";"";"";"";"";""
"2289052";"2014";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.5";"";"";"8.7";"12.3";"229";"$15,000-$24,999";"Household Income";"DIABETE3";"8";"8";"";"";"";"";"";""
"2289056";"2014";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.8";"";"";"7.0";"10.7";"134";"$25,000-$34,999";"Household Income";"DIABETE3";"8";"8";"";"";"";"";"";""
"2289060";"2014";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.2";"";"";"5.8";"8.5";"146";"$35,000-$49,999";"Household Income";"DIABETE3";"8";"8";"";"";"";"";"";""
"2289064";"2014";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.3";"";"";"4.6";"5.9";"356";"$50,000+";"Household Income";"DIABETE3";"8";"8";"";"";"";"";"";""
"2292635";"2014";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.2";"";"";"12.5";"19.9";"123";"Less than $15,000";"Household Income";"DIABETE3";"9";"9";"";"";"";"";"";""
"2292639";"2014";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.2";"";"";"10.3";"16.2";"154";"$15,000-$24,999";"Household Income";"DIABETE3";"9";"9";"";"";"";"";"";""
"2292643";"2014";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.0";"";"";"11.0";"19.1";"86";"$25,000-$34,999";"Household Income";"DIABETE3";"9";"9";"";"";"";"";"";""
"2292647";"2014";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.9";"";"";"8.1";"13.6";"89";"$35,000-$49,999";"Household Income";"DIABETE3";"9";"9";"";"";"";"";"";""
"2292651";"2014";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.4";"";"";"5.4";"7.4";"280";"$50,000+";"Household Income";"DIABETE3";"9";"9";"";"";"";"";"";""
"2297083";"2014";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.7";"";"";"13.3";"26.1";"73";"Less than $15,000";"Household Income";"DIABETE3";"10";"10";"";"";"";"";"";""
"2297087";"2014";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.2";"";"";"9.5";"14.9";"134";"$15,000-$24,999";"Household Income";"DIABETE3";"10";"10";"";"";"";"";"";""
"2297091";"2014";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.0";"";"";"9.0";"17.0";"61";"$25,000-$34,999";"Household Income";"DIABETE3";"10";"10";"";"";"";"";"";""
"2297095";"2014";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.4";"";"";"9.2";"15.6";"83";"$35,000-$49,999";"Household Income";"DIABETE3";"10";"10";"";"";"";"";"";""
"2297099";"2014";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.8";"";"";"6.3";"9.2";"179";"$50,000+";"Household Income";"DIABETE3";"10";"10";"";"";"";"";"";""
"2300409";"2014";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.0";"";"";"8.3";"19.7";"80";"Less than $15,000";"Household Income";"DIABETE3";"11";"11";"";"";"";"";"";""
"2300413";"2014";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.4";"";"";"8.0";"16.7";"94";"$15,000-$24,999";"Household Income";"DIABETE3";"11";"11";"";"";"";"";"";""
"2300417";"2014";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.2";"";"";"8.4";"24.0";"47";"$25,000-$34,999";"Household Income";"DIABETE3";"11";"11";"";"";"";"";"";""
"2300421";"2014";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.5";"";"";"5.1";"11.8";"54";"$35,000-$49,999";"Household Income";"DIABETE3";"11";"11";"";"";"";"";"";""
"2300425";"2014";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.4";"";"";"3.3";"5.5";"157";"$50,000+";"Household Income";"DIABETE3";"11";"11";"";"";"";"";"";""
"2303721";"2014";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.1";"";"";"15.0";"21.2";"204";"Less than $15,000";"Household Income";"DIABETE3";"12";"12";"";"";"";"";"";""
"2303973";"2014";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.6";"";"";"11.4";"15.7";"271";"$15,000-$24,999";"Household Income";"DIABETE3";"12";"12";"";"";"";"";"";""
"2303977";"2014";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.8";"";"";"8.4";"13.1";"130";"$25,000-$34,999";"Household Income";"DIABETE3";"12";"12";"";"";"";"";"";""
"2303981";"2014";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.7";"";"";"8.6";"12.7";"167";"$35,000-$49,999";"Household Income";"DIABETE3";"12";"12";"";"";"";"";"";""
"2303985";"2014";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"6.8";"8.9";"360";"$50,000+";"Household Income";"DIABETE3";"12";"12";"";"";"";"";"";""
"2307892";"2014";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.9";"";"";"15.8";"24.0";"183";"Less than $15,000";"Household Income";"DIABETE3";"13";"13";"";"";"";"";"";""
"2307896";"2014";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.5";"";"";"11.1";"15.8";"227";"$15,000-$24,999";"Household Income";"DIABETE3";"13";"13";"";"";"";"";"";""
"2307900";"2014";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.4";"";"";"8.4";"14.4";"104";"$25,000-$34,999";"Household Income";"DIABETE3";"13";"13";"";"";"";"";"";""
"2307904";"2014";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.2";"";"";"8.0";"12.4";"124";"$35,000-$49,999";"Household Income";"DIABETE3";"13";"13";"";"";"";"";"";""
"2307908";"2014";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.3";"";"";"7.0";"9.7";"225";"$50,000+";"Household Income";"DIABETE3";"13";"13";"";"";"";"";"";""
"2310829";"2014";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.0";"";"";"8.9";"15.1";"110";"Less than $15,000";"Household Income";"DIABETE3";"14";"14";"";"";"";"";"";""
"2310833";"2014";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"8.4";"14.7";"110";"$15,000-$24,999";"Household Income";"DIABETE3";"14";"14";"";"";"";"";"";""
"2310837";"2014";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.7";"";"";"5.9";"11.4";"92";"$25,000-$34,999";"Household Income";"DIABETE3";"14";"14";"";"";"";"";"";""
"2310840";"2014";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"8.9";"14.3";"114";"$35,000-$49,999";"Household Income";"DIABETE3";"14";"14";"";"";"";"";"";""
"2310844";"2014";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.9";"";"";"7.4";"10.3";"272";"$50,000+";"Household Income";"DIABETE3";"14";"14";"";"";"";"";"";""
"2314686";"2014";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.0";"";"";"9.4";"16.6";"94";"Less than $15,000";"Household Income";"DIABETE3";"15";"15";"";"";"";"";"";""
"2314690";"2014";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.2";"";"";"6.3";"10.2";"122";"$15,000-$24,999";"Household Income";"DIABETE3";"15";"15";"";"";"";"";"";""
"2314694";"2014";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.7";"";"";"7.1";"14.3";"81";"$25,000-$34,999";"Household Income";"DIABETE3";"15";"15";"";"";"";"";"";""
"2314698";"2014";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.5";"";"";"5.6";"9.5";"89";"$35,000-$49,999";"Household Income";"DIABETE3";"15";"15";"";"";"";"";"";""
"2314702";"2014";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.1";"";"";"4.0";"6.3";"124";"$50,000+";"Household Income";"DIABETE3";"15";"15";"";"";"";"";"";""
"2318901";"2014";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.0";"";"";"14.3";"23.7";"92";"Less than $15,000";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"2318905";"2014";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.6";"";"";"10.6";"16.5";"134";"$15,000-$24,999";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"2318909";"2014";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.7";"";"";"8.5";"14.9";"80";"$25,000-$34,999";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"2318913";"2014";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.7";"";"";"7.1";"12.3";"73";"$35,000-$49,999";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"2318917";"2014";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.5";"";"";"5.4";"7.6";"205";"$50,000+";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"2322365";"2014";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.1";"";"";"13.6";"18.7";"257";"Less than $15,000";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"2322369";"2014";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.9";"";"";"12.9";"16.9";"369";"$15,000-$24,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"2322373";"2014";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.5";"";"";"8.5";"12.5";"180";"$25,000-$34,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"2322377";"2014";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.8";"";"";"10.0";"13.5";"241";"$35,000-$49,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"2322381";"2014";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.4";"";"";"6.5";"8.3";"378";"$50,000+";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"2325662";"2014";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.5";"";"";"10.2";"16.8";"109";"Less than $15,000";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"2325666";"2014";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.7";"";"";"11.2";"16.2";"193";"$15,000-$24,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"2325670";"2014";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.2";"";"";"8.9";"13.4";"132";"$25,000-$34,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"2325674";"2014";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.0";"";"";"8.1";"12.0";"136";"$35,000-$49,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"2325678";"2014";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.6";"";"";"5.7";"7.5";"267";"$50,000+";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"2329944";"2014";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.1";"";"";"14.4";"19.7";"215";"Less than $15,000";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"2329948";"2014";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.8";"";"";"11.2";"14.5";"311";"$15,000-$24,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"2329952";"2014";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"10.6";"14.4";"205";"$25,000-$34,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"2329956";"2014";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.0";"";"";"8.6";"11.4";"238";"$35,000-$49,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"2329960";"2014";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.3";"";"";"6.6";"8.0";"494";"$50,000+";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"2333147";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.3";"";"";"14.1";"20.4";"361";"Less than $15,000";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"2333151";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.3";"";"";"13.0";"17.5";"431";"$15,000-$24,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"2333155";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.4";"";"";"12.9";"19.9";"276";"$25,000-$34,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"2333159";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"10.2";"14.8";"233";"$35,000-$49,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"2333163";"2014";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"6.7";"9.1";"388";"$50,000+";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
