"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"137920";"2009";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.8";"";"";"7.1";"14.5";"80";"$25,000-$34,999";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"137921";"2009";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.9";"";"";"5.9";"13.8";"92";"$35,000-$49,999";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"137922";"2009";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.2";"";"";"3.9";"6.5";"152";"$50,000+";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"139373";"2009";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.7";"";"";"12.2";"21.2";"112";"Less than $15,000";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"139374";"2009";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.8";"";"";"12.6";"19.0";"150";"$15,000-$24,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"139375";"2009";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.6";"";"";"9.6";"17.5";"73";"$25,000-$34,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"139376";"2009";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.3";"";"";"5.5";"11.1";"62";"$35,000-$49,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"139377";"2009";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.1";"";"";"4.6";"7.6";"103";"$50,000+";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"142262";"2009";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.5";"";"";"11.8";"15.2";"445";"Less than $15,000";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"142263";"2009";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.9";"";"";"9.2";"12.6";"292";"$15,000-$24,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"142264";"2009";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.4";"";"";"7.2";"11.6";"184";"$25,000-$34,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"142265";"2009";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.2";"";"";"7.5";"10.8";"216";"$35,000-$49,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"142266";"2009";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.2";"";"";"5.5";"6.9";"556";"$50,000+";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"144649";"2009";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.2";"";"";"8.1";"14.3";"131";"Less than $15,000";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"144650";"2009";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.0";"";"";"7.9";"12.1";"189";"$15,000-$24,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"144651";"2009";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.6";"";"";"3.9";"7.2";"85";"$25,000-$34,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"144652";"2009";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.1";"";"";"6.5";"9.7";"152";"$35,000-$49,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"144653";"2009";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.0";"4.2";"244";"$50,000+";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"147573";"2009";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.4";"";"";"13.1";"23.8";"94";"Less than $15,000";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"147574";"2009";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"9.5";"15.5";"121";"$15,000-$24,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"147575";"2009";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.7";"";"";"7.6";"13.7";"66";"$25,000-$34,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"147576";"2009";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.4";"";"";"5.3";"9.5";"73";"$35,000-$49,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"147577";"2009";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.8";"";"";"3.1";"4.5";"187";"$50,000+";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"149374";"2009";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.5";"";"";"9.8";"21.3";"76";"Less than $15,000";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"149375";"2009";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.3";"";"";"9.7";"18.9";"87";"$15,000-$24,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"149376";"2009";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.1";"";"";"8.4";"15.8";"69";"$25,000-$34,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"149377";"2009";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.0";"";"";"5.7";"10.2";"75";"$35,000-$49,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"149378";"2009";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.6";"";"";"4.4";"6.9";"141";"$50,000+";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"151407";"2009";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.9";"";"";"13.1";"22.7";"82";"Less than $15,000";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"151408";"2009";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.4";"";"";"10.3";"18.5";"70";"$15,000-$24,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"151409";"2009";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.9";"";"";"6.4";"15.3";"43";"$25,000-$34,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"151410";"2009";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.2";"";"";"7.2";"17.2";"49";"$35,000-$49,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"151411";"2009";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.4";"";"";"2.7";"4.2";"102";"$50,000+";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"154215";"2009";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.0";"";"";"14.1";"23.8";"235";"Less than $15,000";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"154216";"2009";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.0";"";"";"10.6";"17.4";"388";"$15,000-$24,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"154217";"2009";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"9.6";"15.5";"218";"$25,000-$34,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"154218";"2009";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.1";"";"";"8.1";"14.0";"206";"$35,000-$49,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"154219";"2009";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.2";"";"";"5.0";"7.5";"285";"$50,000+";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"157077";"2009";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.2";"";"";"13.7";"22.7";"159";"Less than $15,000";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"157078";"2009";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.4";"";"";"10.2";"18.5";"190";"$15,000-$24,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"157079";"2009";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.9";"";"";"8.8";"15.1";"95";"$25,000-$34,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"157080";"2009";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.5";"";"";"6.8";"12.3";"95";"$35,000-$49,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"157081";"2009";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.4";"";"";"4.3";"6.5";"175";"$50,000+";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"162100";"2009";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.2";"";"";"8.9";"17.5";"67";"Less than $15,000";"Household Income";"DIABETE2";"14";"14";"";"";"";"";"";""
"162101";"2009";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.3";"";"";"10.1";"16.5";"131";"$15,000-$24,999";"Household Income";"DIABETE2";"14";"14";"";"";"";"";"";""
"162102";"2009";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.0";"";"";"6.7";"13.4";"77";"$25,000-$34,999";"Household Income";"DIABETE2";"14";"14";"";"";"";"";"";""
"162103";"2009";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.5";"";"";"5.7";"9.3";"98";"$35,000-$49,999";"Household Income";"DIABETE2";"14";"14";"";"";"";"";"";""
"162104";"2009";"HI";"Hawaii";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.7";"";"";"5.6";"7.7";"228";"$50,000+";"Household Income";"DIABETE2";"14";"14";"";"";"";"";"";""
"163613";"2009";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.4";"";"";"10.9";"17.9";"124";"Less than $15,000";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"163614";"2009";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.7";"";"";"8.5";"12.8";"148";"$15,000-$24,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"163615";"2009";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.4";"";"";"6.8";"11.9";"89";"$25,000-$34,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"163616";"2009";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.3";"";"";"5.4";"9.3";"79";"$35,000-$49,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"163617";"2009";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.4";"";"";"4.2";"6.6";"118";"$50,000+";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"166441";"2009";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.9";"";"";"12.9";"23.0";"92";"Less than $15,000";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"166442";"2009";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.1";"";"";"9.3";"14.8";"127";"$15,000-$24,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"166443";"2009";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.8";"";"";"7.2";"12.5";"74";"$25,000-$34,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"166444";"2009";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.1";"";"";"6.1";"10.1";"95";"$35,000-$49,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"166445";"2009";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.4";"";"";"4.4";"6.4";"175";"$50,000+";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"169093";"2009";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.3";"";"";"12.3";"18.4";"231";"Less than $15,000";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"169094";"2009";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.2";"";"";"11.2";"15.2";"327";"$15,000-$24,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"169095";"2009";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.9";"";"";"10.5";"15.4";"179";"$25,000-$34,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"169096";"2009";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.6";"";"";"6.1";"9.2";"148";"$35,000-$49,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"169097";"2009";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.8";"";"";"5.8";"7.9";"259";"$50,000+";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"170715";"2009";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.9";"";"";"7.9";"13.9";"69";"Less than $15,000";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"170716";"2009";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.5";"";"";"10.6";"16.4";"138";"$15,000-$24,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"170717";"2009";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.6";"";"";"8.0";"13.3";"88";"$25,000-$34,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"170718";"2009";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.1";"";"";"6.4";"9.9";"99";"$35,000-$49,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"170719";"2009";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.9";"";"";"4.0";"5.8";"146";"$50,000+";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"173828";"2009";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.4";"";"";"11.3";"17.6";"259";"Less than $15,000";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"173829";"2009";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.7";"";"";"12.2";"15.2";"490";"$15,000-$24,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"173830";"2009";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.2";"";"";"9.7";"12.6";"332";"$25,000-$34,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"173831";"2009";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"6.9";"8.9";"312";"$35,000-$49,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"173832";"2009";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.2";"";"";"5.6";"6.7";"606";"$50,000+";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"175663";"2009";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"22.3";"";"";"18.2";"26.4";"387";"Less than $15,000";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"175664";"2009";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.3";"";"";"12.9";"17.7";"399";"$15,000-$24,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"175665";"2009";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.0";"";"";"8.5";"13.6";"175";"$25,000-$34,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"175666";"2009";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.8";"";"";"9.6";"16.0";"172";"$35,000-$49,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"175667";"2009";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.3";"";"";"5.9";"8.6";"259";"$50,000+";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"178674";"2009";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"19.8";"";"";"16.8";"22.8";"319";"Less than $15,000";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
