"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"769887";"2004";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.7";"";"";"2.2";"5.2";"53";"$50,000+";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"772430";"2004";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"8.8";"14.4";"82";"Less than $15,000";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"772431";"2004";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.7";"";"";"6.6";"10.8";"76";"$15,000-$24,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"772432";"2004";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.6";"";"";"5.4";"9.8";"52";"$25,000-$34,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"772433";"2004";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.0";"";"";"4.2";"7.8";"53";"$35,000-$49,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"772434";"2004";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.3";"";"";"3.1";"5.5";"57";"$50,000+";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"774779";"2004";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.5";"";"";"8.5";"14.5";"79";"Less than $15,000";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"774780";"2004";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.5";"";"";"3.5";"7.5";"42";"$15,000-$24,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"774781";"2004";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.5";"";"";"4.6";"10.4";"34";"$25,000-$34,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"774782";"2004";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.4";"";"";"3.9";"8.9";"37";"$35,000-$49,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"774783";"2004";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.2";"";"";"3.9";"6.5";"88";"$50,000+";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"776506";"2004";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.4";"";"";"7.7";"15.1";"62";"Less than $15,000";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"776507";"2004";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.7";"";"";"2.9";"6.5";"55";"$15,000-$24,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"776508";"2004";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.9";"";"";"2.9";"6.9";"38";"$25,000-$34,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"776509";"2004";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"1.9";"4.5";"40";"$35,000-$49,999";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"776510";"2004";"CO";"Colorado";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.2";"4.0";"76";"$50,000+";"Household Income";"DIABETE2";"8";"8";"";"";"";"";"";""
"778929";"2004";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.8";"";"";"9.1";"16.5";"54";"Less than $15,000";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"778930";"2004";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.5";"";"";"8.4";"14.6";"71";"$15,000-$24,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"778931";"2004";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"5.5";"10.3";"50";"$25,000-$34,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"778932";"2004";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.7";"";"";"3.2";"6.2";"43";"$35,000-$49,999";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"778933";"2004";"CT";"Connecticut";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.8";"";"";"3.0";"4.6";"107";"$50,000+";"Household Income";"DIABETE2";"9";"9";"";"";"";"";"";""
"780332";"2004";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.1";"";"";"9.0";"17.2";"59";"Less than $15,000";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"780333";"2004";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.8";"";"";"9.3";"18.3";"58";"$15,000-$24,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"780334";"2004";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.0";"";"";"4.8";"11.2";"39";"$25,000-$34,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"780335";"2004";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.1";"";"";"4.1";"10.1";"45";"$35,000-$49,999";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"780336";"2004";"DE";"Delaware";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.6";"";"";"3.3";"5.9";"73";"$50,000+";"Household Income";"DIABETE2";"10";"10";"";"";"";"";"";""
"782381";"2004";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.1";"";"";"9.5";"18.7";"47";"Less than $15,000";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"782382";"2004";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.7";"";"";"8.6";"16.8";"41";"$15,000-$24,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"782383";"2004";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.9";"";"";"6.1";"15.7";"26";"$25,000-$34,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"782384";"2004";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.3";"";"";"4.2";"10.4";"28";"$35,000-$49,999";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"782385";"2004";"DC";"District of Columbia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.2";"";"";"3.0";"5.4";"62";"$50,000+";"Household Income";"DIABETE2";"11";"11";"";"";"";"";"";""
"784984";"2004";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.1";"";"";"11.0";"19.2";"137";"Less than $15,000";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"784985";"2004";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.4";"";"";"6.3";"10.5";"143";"$15,000-$24,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"784986";"2004";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.4";"";"";"4.2";"8.6";"65";"$25,000-$34,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"784987";"2004";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.1";"";"";"7.5";"12.7";"90";"$35,000-$49,999";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"784988";"2004";"FL";"Florida";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.7";"";"";"3.6";"5.8";"109";"$50,000+";"Household Income";"DIABETE2";"12";"12";"";"";"";"";"";""
"787208";"2004";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.1";"";"";"12.0";"20.2";"125";"Less than $15,000";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"787209";"2004";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.2";"";"";"7.4";"13.0";"97";"$15,000-$24,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"787210";"2004";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.6";"";"";"4.2";"9.0";"47";"$25,000-$34,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"787211";"2004";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.2";"";"";"5.0";"9.4";"65";"$35,000-$49,999";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"787212";"2004";"GA";"Georgia";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.9";"";"";"2.8";"5.0";"79";"$50,000+";"Household Income";"DIABETE2";"13";"13";"";"";"";"";"";""
"789266";"2004";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.1";"";"";"6.9";"11.3";"81";"Less than $15,000";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"789267";"2004";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.4";"";"";"6.3";"10.5";"88";"$15,000-$24,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"789268";"2004";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.5";"";"";"5.5";"9.5";"67";"$25,000-$34,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"789269";"2004";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.1";"";"";"3.5";"6.7";"55";"$35,000-$49,999";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"789270";"2004";"ID";"Idaho";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.0";"";"";"2.9";"5.1";"64";"$50,000+";"Household Income";"DIABETE2";"15";"15";"";"";"";"";"";""
"791887";"2004";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.6";"";"";"6.8";"16.4";"44";"Less than $15,000";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"791888";"2004";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.1";"";"";"7.4";"12.8";"68";"$15,000-$24,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"791889";"2004";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.9";"";"";"3.8";"8.0";"35";"$25,000-$34,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"791890";"2004";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.8";"";"";"3.7";"7.9";"39";"$35,000-$49,999";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"791891";"2004";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.3";"4.3";"55";"$50,000+";"Household Income";"DIABETE2";"16";"16";"";"";"";"";"";""
"794202";"2004";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.6";"";"";"12.3";"18.9";"112";"Less than $15,000";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"793920";"2004";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.5";"";"";"10.3";"14.7";"142";"$15,000-$24,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"793921";"2004";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.4";"";"";"6.1";"10.7";"67";"$25,000-$34,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"793922";"2004";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.6";"";"";"5.0";"8.2";"77";"$35,000-$49,999";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"793923";"2004";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.5";"";"";"3.6";"5.4";"104";"$50,000+";"Household Income";"DIABETE2";"17";"17";"";"";"";"";"";""
"796017";"2004";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.1";"";"";"8.2";"14.0";"68";"Less than $15,000";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"796018";"2004";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.4";"";"";"5.5";"9.3";"73";"$15,000-$24,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"796019";"2004";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.5";"";"";"6.2";"10.8";"63";"$25,000-$34,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"795388";"2004";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.8";"";"";"4.2";"7.4";"56";"$35,000-$49,999";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"795389";"2004";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.0";"";"";"2.9";"5.1";"67";"$50,000+";"Household Income";"DIABETE2";"18";"18";"";"";"";"";"";""
"797795";"2004";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.9";"";"";"9.3";"14.5";"103";"Less than $15,000";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"797796";"2004";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.9";"";"";"6.5";"9.3";"145";"$15,000-$24,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"797797";"2004";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.3";"";"";"6.7";"9.9";"119";"$25,000-$34,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"797798";"2004";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.2";"";"";"4.0";"6.4";"80";"$35,000-$49,999";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"797799";"2004";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.2";"";"";"3.4";"5.0";"118";"$50,000+";"Household Income";"DIABETE2";"19";"19";"";"";"";"";"";""
"800041";"2004";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.4";"";"";"10.7";"16.1";"163";"Less than $15,000";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"800042";"2004";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.0";"";"";"7.1";"10.9";"147";"$15,000-$24,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"800043";"2004";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.4";"";"";"5.3";"9.5";"78";"$25,000-$34,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"800044";"2004";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.9";"";"";"4.3";"9.5";"63";"$35,000-$49,999";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"800045";"2004";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.1";"";"";"2.8";"5.4";"71";"$50,000+";"Household Income";"DIABETE2";"20";"20";"";"";"";"";"";""
"801892";"2004";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.5";"";"";"11.3";"15.7";"203";"Less than $15,000";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
"801893";"2004";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.6";"";"";"7.9";"11.3";"170";"$15,000-$24,999";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
"801894";"2004";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.8";"";"";"6.0";"9.6";"105";"$25,000-$34,999";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
"801895";"2004";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.1";"";"";"6.2";"10.0";"98";"$35,000-$49,999";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
"801896";"2004";"LA";"Louisiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.7";"";"";"3.7";"5.7";"110";"$50,000+";"Household Income";"DIABETE2";"21";"21";"";"";"";"";"";""
"804222";"2004";"ME";"Maine";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.2";"";"";"10.6";"17.8";"79";"Less than $15,000";"Household Income";"DIABETE2";"22";"22";"";"";"";"";"";""
