"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"1955581";"2012";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.5";"";"";"7.9";"13.1";"98";"$35,000-$49,999";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"1955585";"2012";"IL";"Illinois";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.8";"";"";"5.5";"8.1";"183";"$50,000+";"Household Income";"DIABETE3";"16";"16";"";"";"";"";"";""
"1958454";"2012";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.7";"";"";"14.7";"20.6";"243";"Less than $15,000";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"1958458";"2012";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.4";"";"";"12.3";"16.5";"276";"$15,000-$24,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"1958462";"2012";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.0";"";"";"10.4";"15.5";"149";"$25,000-$34,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"1958466";"2012";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.0";"";"";"8.1";"11.9";"152";"$35,000-$49,999";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"1958470";"2012";"IN";"Indiana";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.9";"";"";"5.8";"7.9";"236";"$50,000+";"Household Income";"DIABETE3";"17";"17";"";"";"";"";"";""
"1961780";"2012";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.9";"";"";"13.4";"20.4";"119";"Less than $15,000";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"1961784";"2012";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.8";"";"";"11.5";"16.1";"180";"$15,000-$24,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"1961788";"2012";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.8";"";"";"10.3";"15.2";"128";"$25,000-$34,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"1961792";"2012";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.0";"";"";"7.2";"10.9";"121";"$35,000-$49,999";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"1961796";"2012";"IA";"Iowa";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.4";"";"";"5.4";"7.4";"213";"$50,000+";"Household Income";"DIABETE3";"18";"18";"";"";"";"";"";""
"1964352";"2012";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.3";"";"";"9.9";"14.7";"178";"Less than $15,000";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"1964356";"2012";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.1";"";"";"10.3";"13.9";"317";"$15,000-$24,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"1964360";"2012";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"11.4";"";"";"9.3";"13.4";"189";"$25,000-$34,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"1964364";"2012";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.4";"";"";"8.7";"12.1";"217";"$35,000-$49,999";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"1964368";"2012";"KS";"Kansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.8";"";"";"6.0";"7.6";"369";"$50,000+";"Household Income";"DIABETE3";"19";"19";"";"";"";"";"";""
"1967439";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"16.0";"";"";"13.3";"18.7";"369";"Less than $15,000";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"1967443";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"12.4";"";"";"10.4";"14.3";"378";"$15,000-$24,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"1967447";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.7";"";"";"8.5";"12.9";"193";"$25,000-$34,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"1966632";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.5";"";"";"8.4";"12.5";"219";"$35,000-$49,999";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
"1966636";"2012";"KY";"Kentucky";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.3";"";"";"6.1";"8.6";"344";"$50,000+";"Household Income";"DIABETE3";"20";"20";"";"";"";"";"";""
